Date,Open,High,Low,Close,Volume,Adj Close
2007-09-04,39.91,42.97,38.52,42.31,25381200,27.71866
2007-08-01,39.14,40.88,36.53,39.87,23796400,26.12014
2007-07-02,41.44,41.93,38.83,39.16,26720100,25.65499
2007-06-01,41.40,41.54,38.70,41.50,25781600,26.95237
2007-05-01,38.93,41.50,38.44,41.34,21583600,26.84846
2007-04-02,39.72,40.14,38.38,38.72,21332500,25.14688
2007-03-01,36.17,39.86,35.28,39.43,24262400,25.37626
2007-02-01,37.70,38.18,35.19,36.80,21696100,23.68365
2007-01-03,35.67,37.88,31.94,37.63,28950100,24.21782
2006-12-01,33.95,36.21,33.74,35.75,25337800,22.76739
2006-11-01,34.49,34.56,31.75,33.91,26842900,21.59558
2006-10-02,32.56,35.00,31.57,34.25,26130900,21.81211
2006-09-01,31.33,33.76,31.09,32.56,20694100,20.5248
2006-08-01,30.20,31.41,29.42,31.13,13183800,19.62337
2006-07-03,28.10,30.40,26.35,29.99,19730100,18.90475
2006-06-01,26.35,28.03,26.15,27.89,18303100,17.37114
2006-05-01,26.39,26.46,24.72,26.06,14134600,16.23133
2006-04-03,27.23,27.25,25.15,26.21,16424600,16.32476
2006-03-01,27.60,28.39,26.11,27.04,21741800,16.6347
2006-02-01,26.00,28.82,25.89,27.59,15579400,16.97305
2006-01-03,24.49,26.21,24.24,25.95,13815400,15.96414
2005-12-01,25.15,25.60,24.28,24.49,12611400,14.86489
2005-11-01,23.86,25.50,23.35,24.91,16017800,15.11982
2005-10-03,23.92,24.14,21.79,23.85,15242700,14.47642
2005-09-01,24.03,24.36,23.50,23.97,11437500,14.35312
2005-08-01,24.59,24.97,23.56,24.08,9052300,14.41899
2005-07-01,23.88,24.78,23.20,24.45,11577900,14.64055
2005-06-01,23.24,24.19,23.10,23.75,9302500,14.03079
2005-05-02,23.95,24.03,23.03,23.38,8957600,13.8122
2005-04-01,23.78,24.33,22.78,23.80,11418500,14.06032
2005-03-01,24.21,24.62,22.99,23.69,8408500,13.80854
2005-02-01,24.00,24.80,23.76,24.06,11790900,14.02421
2005-01-03,25.98,25.98,23.30,23.76,14703800,13.84935
2004-12-01,25.40,26.56,24.95,25.77,8332400,14.83023
2004-11-01,25.35,26.70,25.06,25.17,8635600,14.48494
2004-10-01,26.25,27.29,24.55,25.26,8412500,14.53673
2004-09-01,25.87,26.88,25.57,25.95,7428500,14.76197
2004-08-02,25.38,26.01,24.77,25.79,6710100,14.67095
2004-07-01,24.40,25.79,22.98,25.34,8734400,14.41496
2004-06-01,23.73,25.17,23.55,24.25,8268000,13.61596
2004-05-03,25.25,25.59,23.50,23.70,7947600,13.30715
2004-04-01,24.72,25.68,23.97,24.90,9713100,13.98093
2004-03-01,24.18,25.75,23.66,24.54,9984100,13.6086
2004-02-02,25.60,26.76,23.20,24.01,13053000,13.31469
2004-01-02,26.07,27.73,25.09,25.50,12236800,14.14096
2003-12-01,23.30,26.15,22.95,26.07,9426900,14.2902
2003-11-03,23.98,24.25,22.83,23.28,9551900,12.76087
2003-10-01,22.37,24.00,21.16,23.98,13508200,13.14457
2003-09-02,22.44,24.06,21.65,22.25,10666400,11.99239
2003-08-01,23.60,24.31,22.29,22.46,8139200,12.10557
2003-07-01,25.55,26.88,22.47,23.36,9560600,12.59066
2003-06-02,25.80,27.35,25.19,25.55,9078200,13.57087
2003-05-01,23.36,25.93,22.59,25.46,9124800,13.52307
2003-04-01,20.50,23.70,19.65,23.36,11807400,12.40765
2003-03-03,21.20,23.08,18.85,20.06,9978000,10.49292
2003-02-03,25.05,26.30,20.12,20.80,12415000,10.88
2003-01-02,27.90,31.65,23.40,24.44,9713500,12.784
2002-12-02,28.75,29.10,24.85,27.11,7028100,14.05417
2002-11-01,25.67,28.90,23.95,28.50,8311400,14.77476
2002-10-01,20.05,27.15,19.80,25.66,10238200,13.30247
2002-09-03,24.25,26.19,19.57,20.10,9219700,10.28631
2002-08-01,27.45,29.99,23.99,24.74,8434300,12.66086
2002-07-01,30.55,31.96,22.20,27.66,11329800,14.15519
2002-06-03,34.54,34.67,27.85,30.50,9361200,15.47564
2002-05-01,31.00,36.36,30.17,34.29,7152800,17.39868
2002-04-01,37.69,38.40,30.14,31.06,9369700,15.75978
2002-03-01,38.35,39.56,37.25,37.44,6083100,18.85962
2002-02-01,37.55,38.68,34.29,37.84,7453800,19.06111
2002-01-02,39.25,40.99,35.12,37.45,7289500,18.86465
2001-12-03,37.60,40.29,37.20,39.17,7303400,19.60451
2001-11-01,38.11,40.10,36.50,37.38,6844300,18.70862
2001-10-01,46.65,47.25,37.75,38.11,8304700,19.07398
2001-09-04,40.92,47.50,40.71,47.12,10770700,23.45141
2001-08-01,45.29,45.50,40.60,40.91,4829200,20.36072
2001-07-02,40.06,45.25,39.74,45.03,6902000,22.41123
2001-06-01,42.70,42.75,38.20,40.06,6519800,19.8141
2001-05-01,41.85,45.68,40.86,43.05,5857100,21.29298
2001-04-02,44.63,45.05,38.38,41.25,7643400,20.40269
2001-03-01,48.25,48.25,39.50,44.63,8149800,21.94731
2001-02-01,48.80,51.24,46.00,47.70,6082300,23.45702
2001-01-02,47.5625,53.0625,45.25,48.35,6561300,23.77666
2000-12-01,54.6875,55.00,42.625,47.75,8059400,23.36279
2000-11-01,57.375,58.875,53.50,54.9375,6698200,26.87944
2000-10-02,49.9375,59.00,48.50,57.6875,8528400,28.22494
2000-09-01,42.8125,50.1875,41.75,49.875,6261100,24.28272
2000-08-01,42.625,44.75,38.4375,41.76562,5806900,20.33449
2000-07-03,44.125,46.8125,42.1875,42.5625,4641700,20.72247
2000-06-01,44.125,50.3125,43.23438,44.00,6404700,21.30341
2000-05-01,44.125,46.9375,40.8125,43.6875,5041600,21.15211
2000-04-03,42.50,49.00,40.4375,43.8125,7284800,21.21263
2000-03-01,40.0625,46.8125,39.75,42.125,7790500,20.28374
2000-02-01,43.00,43.1875,34.8125,37.75,9351700,18.17712
2000-01-03,48.5625,49.00,38.5625,42.875,9673900,20.64487
