Date,Open,High,Low,Close,Volume,Adj Close
2009-10-01,29.36,30.23,28.35,28.39,8249900,22.86935
2009-09-01,29.12,30.11,28.62,29.33,5666100,23.62656
2009-08-03,29.07,29.88,28.41,29.23,5041000,23.30541
2009-07-01,27.90,29.56,26.70,28.94,6478600,23.07419
2009-06-01,26.97,28.37,26.58,27.89,8184000,22.23702
2009-05-01,26.15,27.82,25.52,26.77,6271400,21.10342
2009-04-01,25.22,26.95,24.97,25.85,6782100,20.37816
2009-03-02,25.03,26.39,22.48,25.55,8486200,20.14166
2009-02-02,28.65,30.22,24.92,25.35,8678700,19.76565
2009-01-02,29.34,30.47,27.55,28.98,7080800,22.596
2008-12-01,29.76,29.95,26.99,29.03,7137400,22.63498
2008-11-03,29.46,30.31,25.98,30.12,10413900,23.19182
2008-10-01,33.33,33.41,23.28,28.91,10295800,22.26014
2008-09-02,38.58,38.58,32.51,33.23,7551700,25.58646
2008-08-01,38.34,38.40,36.24,37.66,4470200,28.74318
2008-07-01,40.31,41.44,37.49,38.08,7196400,29.06374
2008-06-02,41.35,41.78,39.71,40.70,5296400,31.0634
2008-05-01,40.10,41.98,39.56,41.31,3647300,31.29697
2008-04-01,38.25,41.00,38.20,39.88,4736300,30.21358
2008-03-03,37.60,39.49,36.10,37.94,6725100,28.74381
2008-02-01,39.49,41.21,37.50,37.61,5882500,28.28968
2008-01-02,42.15,44.11,36.05,39.22,9015100,29.5007
2007-12-03,43.44,44.66,42.31,42.33,4426900,31.84
2007-11-01,41.91,42.90,40.87,42.73,6452000,31.89781
2007-10-01,40.09,42.66,39.33,42.45,4655100,31.68879
2007-09-04,38.77,41.15,38.70,39.80,4817400,29.71057
2007-08-01,37.89,40.76,36.69,38.60,11081100,28.61292
2007-07-02,39.88,43.15,37.37,38.00,9457700,28.16816
2007-06-01,41.90,42.01,38.40,39.58,12338000,29.33936
2007-05-01,41.64,43.10,40.59,41.84,5205800,30.80158
2007-04-02,39.81,42.54,39.80,41.65,3465000,30.66171
2007-03-01,38.22,40.29,37.47,39.70,4787100,29.22616
2007-02-01,36.65,40.30,36.60,38.53,3842600,28.21254
2007-01-03,36.41,37.10,35.70,36.59,3742900,26.79203
2006-12-01,36.74,37.44,36.48,36.72,2337100,26.88722
2006-11-01,35.94,36.74,35.21,36.74,3530900,26.6596
2006-10-02,34.19,36.16,33.93,35.79,4032900,25.97025
2006-09-01,34.92,34.92,32.36,33.99,4979100,24.66412
2006-08-01,33.84,34.87,33.66,34.77,3352500,25.02815
2006-07-03,32.40,34.28,32.15,33.84,3519900,24.35872
2006-06-01,31.71,32.77,31.33,32.29,3990900,23.24299
2006-05-01,31.34,32.19,30.55,31.83,3152500,22.72165
2006-04-03,30.98,31.62,30.10,31.32,2989700,22.35759
2006-03-01,32.28,32.69,30.78,30.83,2885000,22.00781
2006-02-01,32.29,33.38,31.30,32.57,2811800,23.07661
2006-01-03,31.59,33.65,31.00,32.15,3700700,22.77904
2005-12-01,31.46,32.75,30.46,31.39,2146200,22.24056
2005-11-01,31.55,31.97,30.30,31.40,2849300,22.0511
2005-10-03,33.80,34.05,29.01,31.45,3867400,22.08621
2005-09-01,32.40,33.78,32.38,33.60,1793900,23.59608
2005-08-01,32.45,33.00,31.04,32.48,2289500,22.63885
2005-07-01,31.71,32.60,31.00,32.27,1990500,22.49248
2005-06-01,30.14,31.92,30.05,31.56,1431300,21.9976
2005-05-02,30.22,30.30,28.70,30.03,1342300,20.76157
2005-04-01,29.40,30.10,28.80,30.05,1291300,20.7754
2005-03-01,29.10,29.98,28.13,29.15,2115800,20.15318
2005-02-01,28.50,29.58,28.25,29.05,1950100,19.93274
2005-01-03,27.80,28.44,26.90,28.44,1141900,19.51419
2004-12-01,27.30,28.20,26.75,27.85,1196100,19.10936
2004-11-01,26.42,28.25,25.95,27.44,1573900,18.65002
2004-10-01,25.06,26.55,25.05,26.27,822100,17.85481
2004-09-01,25.13,25.49,24.77,25.05,808900,17.02562
2004-08-02,24.21,25.10,23.96,25.10,804400,16.91823
2004-07-01,23.87,24.30,23.31,24.12,631900,16.25768
2004-06-01,23.59,24.05,23.18,23.76,763800,16.01502
2004-05-03,23.49,23.64,22.07,23.56,1099200,15.74239
2004-04-01,24.37,24.46,22.72,23.28,947800,15.5553
2004-03-01,24.46,24.75,23.72,24.32,875500,16.25021
2004-02-02,23.99,24.28,23.31,24.26,469900,16.07879
2004-01-02,23.40,24.12,23.10,23.81,489400,15.78055
2003-12-01,22.19,23.48,22.00,23.33,636400,15.46242
2003-11-03,22.17,22.40,21.25,22.10,570100,14.51161
2003-10-01,21.97,22.34,21.61,22.05,414500,14.47878
2003-09-02,20.97,21.97,20.97,21.90,620200,14.38028
2003-08-01,20.76,21.10,20.12,21.05,454900,13.69913
2003-07-01,21.99,22.25,20.50,20.64,516300,13.4323
2003-06-02,22.30,22.95,21.96,22.12,664000,14.39547
2003-05-01,20.00,22.42,19.61,22.01,1004300,14.20274
2003-04-01,18.51,20.24,18.31,19.99,423500,12.89926
2003-03-03,17.90,18.74,17.39,18.40,454800,11.87326
2003-02-03,18.80,18.84,16.71,17.70,581900,11.30078
2003-01-02,19.38,20.70,18.22,18.70,751600,11.93925
2002-12-02,18.85,19.49,17.92,19.15,580500,12.22655
2002-11-01,18.14,19.39,17.30,18.77,545200,11.84284
2002-10-01,18.89,19.11,14.90,18.24,880600,11.50844
2002-09-03,21.55,21.55,17.44,18.67,260400,11.77975
2002-08-01,20.80,22.74,19.63,21.50,118900,13.402
2002-07-01,24.37,24.37,16.40,20.68,135800,12.89086
2002-06-03,26.19,26.31,23.33,24.25,85000,15.11621
2002-05-01,26.31,27.25,25.35,26.25,122900,16.20622
2002-04-01,27.90,28.25,25.40,26.47,81100,16.34205
2002-03-01,27.25,28.54,27.20,28.18,86200,17.39777
2002-02-01,27.25,27.34,25.78,26.97,75500,16.51705
2002-01-02,27.90,28.70,26.28,27.02,90900,16.54768
2001-12-03,27.23,28.30,26.64,28.03,69200,17.16622
2001-11-01,28.00,28.80,27.26,27.37,161000,16.63318
2001-10-01,29.21,30.31,27.60,27.72,83400,16.84588
2001-09-04,29.90,30.43,28.39,29.26,141300,17.78176
2001-08-01,30.70,31.47,29.64,29.77,35600,17.95336
2001-07-02,31.00,32.22,29.33,30.87,35500,18.61673
2001-06-01,32.70,32.90,30.03,31.15,38800,18.78559
2001-05-01,33.00,33.55,31.90,33.03,33100,19.77796
