Date,Open,High,Low,Close,Volume,Adj Close
2009-10-01,25.39,26.66,25.09,25.83,6813900,22.17661
2009-09-01,24.71,25.68,24.48,25.46,5823900,21.85894
2009-08-03,24.63,25.01,24.02,24.82,3996800,21.1584
2009-07-01,23.09,24.89,22.82,24.52,4776900,20.90265
2009-06-01,23.34,23.96,22.64,22.99,5504800,19.59837
2009-05-01,22.07,23.26,21.75,23.12,6846000,19.55947
2009-04-01,20.99,22.25,20.82,22.00,6091200,18.61195
2009-03-02,20.14,21.82,19.28,21.10,5546300,17.85055
2009-02-02,21.91,22.60,20.28,20.36,6654500,17.1231
2009-01-02,23.94,24.43,22.01,22.15,7172000,18.62852
2008-12-01,23.59,24.48,22.46,23.87,6399700,20.07507
2008-11-03,24.58,25.36,21.40,24.07,7010700,20.07186
2008-10-01,27.53,28.75,21.63,24.12,8809700,20.11356
2008-09-02,28.45,30.29,26.66,27.60,5705000,23.01551
2008-08-01,27.49,29.02,27.28,28.14,2951900,23.30714
2008-07-01,26.36,27.90,26.29,27.40,4267000,22.69423
2008-06-02,28.49,28.67,26.36,26.75,3269200,22.15586
2008-05-01,27.82,28.65,27.54,28.49,2419300,23.49495
2008-04-01,28.12,28.46,27.65,27.65,2937800,22.80223
2008-03-03,26.96,28.11,26.30,27.86,3999000,22.97541
2008-02-01,27.20,27.98,26.70,27.13,3521500,22.2544
2008-01-02,28.53,28.91,24.38,27.20,5610800,22.31182
2007-12-03,29.37,29.77,28.54,28.80,2499600,23.62428
2007-11-01,28.50,29.31,27.51,29.19,2765400,23.82198
2007-10-01,27.90,28.72,27.62,28.41,4138100,23.18542
2007-09-04,27.04,27.98,26.62,27.98,2513600,22.83449
2007-08-01,26.45,27.75,26.02,26.90,2242200,21.8315
2007-07-02,27.13,27.79,26.27,26.28,1932600,21.32832
2007-06-01,27.81,28.03,26.71,27.05,1447700,21.95323
2007-05-01,27.39,27.88,27.04,27.77,1728600,22.39957
2007-04-02,26.63,27.72,26.59,27.40,1188200,22.10112
2007-03-01,25.80,26.87,25.50,26.65,1825700,21.49616
2007-02-01,26.73,27.27,25.81,26.24,1661600,21.06096
2007-01-03,26.07,26.79,26.04,26.65,1725100,21.39004
2006-12-01,25.69,26.30,25.39,26.12,1244700,20.96465
2006-11-01,25.86,25.99,25.36,25.61,2203000,20.45155
2006-10-02,25.20,26.05,24.34,25.83,1890800,20.62724
2006-09-01,25.60,26.56,25.16,25.38,1933500,20.26788
2006-08-01,24.65,25.54,24.36,25.52,1864800,20.2781
2006-07-03,24.24,24.79,23.91,24.57,1970300,19.52323
2006-06-01,23.88,24.43,23.43,24.19,1865900,19.22128
2006-05-01,23.89,24.26,23.48,23.88,1318800,18.87392
2006-04-03,23.75,23.88,23.08,23.83,1132500,18.8344
2006-03-01,23.65,24.49,23.44,23.60,1412100,18.65261
2006-02-01,23.26,23.90,23.01,23.53,1213000,18.50006
2006-01-03,23.31,23.63,23.16,23.33,1601300,18.34281
2005-12-01,23.60,24.03,23.25,23.29,1029500,18.31136
2005-11-01,23.33,23.78,22.96,23.38,907100,18.28998
2005-10-03,23.20,23.35,22.52,23.17,1120500,18.1257
2005-09-01,23.13,23.46,22.40,23.28,1393600,18.21175
2005-08-01,23.51,23.51,22.81,23.07,1148100,17.95852
2005-07-01,22.85,23.63,22.55,23.48,933300,18.27768
2005-06-01,23.30,23.57,22.67,22.75,652500,17.70942
2005-05-02,22.87,23.65,22.74,23.31,708200,18.05831
2005-04-01,23.20,23.27,22.46,22.78,1010600,17.64772
2005-03-01,23.44,23.80,22.65,23.02,697900,17.83365
2005-02-01,23.40,23.80,23.06,23.32,789300,17.9913
2005-01-03,23.30,23.52,22.83,23.35,812300,18.01445
2004-12-01,22.35,23.29,22.35,23.08,798900,17.80614
2004-11-01,21.81,23.06,21.70,22.34,539000,17.16435
2004-10-01,21.66,22.00,21.18,21.80,640600,16.74946
2004-09-01,22.32,22.79,21.36,21.66,549300,16.64189
2004-08-02,21.86,22.49,21.60,22.34,279300,17.09206
2004-07-01,23.14,23.15,21.83,21.95,504100,16.79368
2004-06-01,23.05,23.67,22.87,23.09,409400,17.66588
2004-05-03,23.30,23.38,22.39,23.05,657300,17.56948
2004-04-01,22.83,23.39,22.60,23.18,407500,17.66857
