Date,Open,High,Low,Close,Volume,Adj Close
2011-04-01,41.63,41.82,38.66,40.78,5504800,31.24452
2011-03-01,41.27,42.19,39.45,41.55,5381100,31.83448
2011-02-01,43.51,45.34,39.45,41.18,4717800,31.55099
2011-01-03,46.36,46.78,41.65,43.24,4375900,32.58131
2010-12-01,43.49,46.87,42.93,46.17,4165300,34.78906
2010-11-01,41.57,43.28,41.25,42.99,3839000,31.85895
2010-10-01,39.62,41.54,39.18,41.38,3517500,30.66581
2010-09-01,36.38,40.00,35.93,39.46,3767500,29.24294
2010-08-02,35.85,36.55,35.54,36.16,3746700,26.26844
2010-07-01,33.32,35.95,32.92,35.62,3446500,25.87616
2010-06-01,34.25,35.24,33.25,33.31,3405900,24.19806
2010-05-03,34.30,34.75,14.16,34.33,4649500,24.42141
2010-04-01,35.67,36.73,33.50,34.11,4850200,24.26491
2010-03-01,34.29,35.84,32.98,35.46,3299200,25.22526
2010-02-01,34.19,35.83,33.17,34.27,3116100,23.86117
2010-01-04,36.54,37.00,33.84,34.01,2943700,23.68014
2009-12-01,35.86,37.15,34.90,36.21,2828600,25.21193
2009-11-02,32.56,36.59,32.27,35.59,3128100,24.78024
2009-10-01,33.60,34.37,32.25,32.46,2599700,22.16521
2009-09-01,32.20,34.00,30.66,33.60,3150600,22.94365
2009-08-03,31.49,32.72,30.47,32.23,3320300,21.52476
2009-07-01,31.25,32.12,28.90,31.39,3517900,20.96377
2009-06-01,31.22,33.62,30.63,30.70,3163800,20.50295
2009-05-01,27.18,31.42,26.95,30.85,2191500,20.16886
2009-04-01,27.90,28.99,25.26,27.15,1879700,17.7499
2009-03-02,25.99,28.61,23.41,28.12,2554400,18.38406
2009-02-02,26.80,28.14,24.59,26.33,2993500,16.75267
2009-01-02,27.30,29.22,25.83,27.14,2609400,17.26804
2008-12-01,26.05,27.47,23.27,27.33,1877700,17.38893
2008-11-03,25.53,28.24,20.45,26.56,2672000,16.89901
2008-10-01,36.38,40.00,22.98,25.11,2698400,15.56723
2008-09-02,39.00,40.35,35.98,36.65,1441300,22.72159
2008-08-01,37.41,38.99,35.75,38.63,1172500,23.52512
2008-07-01,35.97,38.21,34.13,37.19,1743900,22.64818
2008-06-02,35.38,37.25,30.86,35.59,1850700,21.29257
2008-05-01,33.82,36.55,32.81,35.41,1082100,21.14477
2008-04-01,33.65,34.00,30.55,32.45,1096800,19.37724
2008-03-03,36.08,36.14,32.51,33.24,1169800,19.84898
2008-02-01,36.84,40.10,34.97,36.19,1431800,21.56907
2008-01-02,41.57,42.00,32.00,36.82,1792700,21.94455
2007-12-03,43.02,43.02,39.91,41.46,902400,24.70996
2007-11-01,44.50,45.71,40.65,42.63,1248100,25.40728
2007-10-01,46.00,46.90,43.74,44.05,836100,26.21235
2007-09-04,48.19,48.50,44.43,46.22,946900,27.50363
2007-08-01,45.75,48.56,41.10,47.98,1507000,28.55093
2007-07-02,49.45,49.91,45.41,45.87,838900,27.25816
2007-06-01,49.67,49.94,47.80,49.05,997200,29.14787
2007-05-01,45.16,49.74,45.16,49.42,1103300,29.36774
2007-04-02,45.14,46.73,45.14,46.05,598900,27.32894
2007-03-01,45.57,45.57,42.79,45.19,779100,26.81856
2007-02-01,44.82,46.80,44.30,44.75,678000,26.51812
2007-01-03,43.70,44.99,42.66,44.84,725100,26.57146
2006-12-01,42.65,44.11,41.99,43.66,772200,25.87221
2006-11-01,40.42,42.70,40.35,42.55,870400,25.21444
2006-10-02,39.72,41.51,39.34,40.24,719300,23.80939
2006-09-01,39.92,40.14,38.80,39.67,796100,23.47213
2006-08-01,37.59,40.04,36.52,39.82,716600,23.56088
2006-07-03,37.19,38.85,35.38,38.57,757600,22.78528
2006-06-01,35.73,37.30,35.45,37.15,810300,21.94641
2006-05-01,37.59,38.08,34.79,35.75,1187300,21.08214
2006-04-03,39.22,40.00,37.18,37.70,1168200,22.23208
2006-03-01,35.96,39.90,35.94,39.12,1083700,23.06947
2006-02-01,33.20,37.51,32.75,35.98,1228200,21.18128
2006-01-03,34.10,34.37,32.54,33.30,958500,19.60358
2005-12-01,33.04,34.30,32.33,33.16,713800,19.52116
2005-11-01,32.69,33.47,31.76,33.10,817100,19.48584
2005-10-03,34.91,35.28,31.14,32.73,767600,19.23281
2005-09-01,35.85,36.39,33.20,34.98,1076700,20.55495
2005-08-01,35.32,36.50,34.37,35.90,1196200,21.09556
2005-07-01,34.63,34.86,33.32,34.37,1234700,20.16253
2005-06-01,32.65,35.00,32.32,34.63,1103800,20.31506
2005-05-02,30.97,32.99,29.55,32.79,1380400,19.20046
2005-04-01,32.99,33.25,30.17,30.69,1125300,17.97079
2005-03-01,33.75,34.95,32.69,32.84,963400,19.22973
2005-02-01,32.60,34.25,32.60,33.64,1132400,19.66364
2005-01-03,35.41,35.47,32.31,32.60,1044000,19.05573
2004-12-01,33.08,35.51,32.91,35.47,680100,20.73334
2004-11-01,32.05,34.10,31.80,32.92,1006100,19.20888
2004-10-01,34.22,35.54,31.00,32.09,1153000,18.72457
2004-09-01,32.33,34.47,32.05,34.24,939000,19.9791
2004-08-02,30.93,32.19,29.86,32.19,779300,18.74962
2004-07-01,30.05,32.46,29.79,30.99,1101100,18.05066
2004-06-01,29.82,30.20,28.30,30.04,1209400,17.49732
2004-05-03,29.38,30.32,28.55,29.89,1067000,17.37635
2004-04-01,27.38,29.35,26.22,28.88,1251300,16.78919
2004-03-01,28.50,29.82,26.97,27.49,1105600,15.98112
2004-02-02,26.65,29.42,26.20,28.57,1730400,16.57622
2004-01-02,32.62,33.40,26.25,26.40,1354800,15.31719
2003-12-01,32.90,33.08,30.09,32.62,1024400,18.92602
2003-11-03,35.85,35.85,31.30,32.70,948100,18.97243
2003-10-01,33.85,36.76,33.85,35.75,770000,20.7071
2003-09-02,34.80,35.85,33.37,33.89,833500,19.62975
2003-08-01,34.04,34.94,33.36,34.76,622400,20.10233
2003-07-01,34.75,35.35,32.45,34.29,833800,19.83052
2003-06-02,33.71,35.90,32.86,34.85,709200,20.15438
2003-05-01,29.95,34.55,29.48,33.67,839200,19.44089
2003-04-01,27.58,29.70,27.33,29.45,868900,17.00428
2003-03-03,27.50,29.22,25.25,27.60,830800,15.9361
2003-02-03,30.28,30.43,25.89,27.40,1030000,15.78924
2003-01-02,29.55,31.79,27.99,30.33,1202500,17.47765
2002-12-02,31.18,31.59,28.60,29.38,825600,16.93022
2002-11-01,28.34,31.65,27.30,30.88,795600,17.79459
2002-10-01,22.55,29.44,22.35,28.33,897400,16.29622
2002-09-03,26.60,27.35,22.13,22.43,680200,12.90238
2002-08-01,26.10,30.60,24.52,27.05,1080700,15.52809
2002-07-01,29.73,30.15,21.13,26.60,1087300,15.26977
2002-06-03,31.10,31.40,28.22,29.50,709100,16.93452
2002-05-01,27.68,31.48,27.40,31.00,1062800,17.7956
2002-04-01,33.65,34.45,27.00,27.70,1558900,15.87391
2002-03-01,33.30,35.50,32.68,34.00,698800,19.48422
2002-02-01,30.76,33.25,30.01,33.20,676800,18.99683
2002-01-02,32.60,33.05,28.80,30.78,581400,17.61212
2001-12-03,33.95,35.79,32.41,32.80,468500,18.76795
2001-11-01,31.68,35.25,31.00,33.80,632700,19.34015
2001-10-01,33.35,35.00,30.25,31.60,476500,18.05444
2001-09-04,35.15,35.45,28.30,33.50,854800,19.13999
2001-08-01,30.86,36.50,29.32,35.05,992500,20.02557
2001-07-02,30.20,32.49,30.10,30.96,365500,17.68878
2001-06-01,28.40,30.42,27.71,30.30,536900,17.31169
2001-05-01,27.25,28.70,27.19,28.44,487200,16.24899
2001-04-02,28.76,29.75,26.90,27.18,667900,15.50154
2001-03-01,28.95,29.90,25.45,28.75,581900,16.39696
2001-02-01,31.38,31.95,28.40,28.82,664800,16.40809
2001-01-02,35.625,39.875,28.00,31.38,1108200,17.86558
2000-12-01,35.375,37.375,33.00,35.75,435300,20.35355
2000-11-01,38.00,38.00,34.25,35.1875,429700,20.0333
2000-10-02,28.75,38.50,26.8125,38.50,616000,21.8892
2000-09-01,28.3125,29.875,25.25,27.25,482400,15.49301
2000-08-01,29.375,32.375,27.875,28.8125,414400,16.38137
2000-07-03,29.00,30.6875,27.9375,29.3125,497500,16.63776
2000-06-01,26.50,32.50,26.50,28.75,656500,16.31848
2000-05-01,25.25,29.1875,24.4375,27.00,1187800,15.32518
2000-04-03,37.00,40.375,24.50,24.50,1408300,13.88197
2000-03-01,33.625,37.875,32.3125,37.125,662200,21.03543
2000-02-01,38.375,40.3125,32.8125,33.625,687000,19.02539
2000-01-03,47.125,47.3125,36.0625,38.625,718700,21.85445
