Date,Open,High,Low,Close,Volume,Adj Close
2003-11-03,1050.70996,1063.65002,1031.19995,1058.19995,1313181000,1058.19995
2003-10-01,995.96997,1053.79004,995.96997,1050.70996,1469452100,1050.70996
2003-09-02,1008.01001,1040.29004,990.35999,995.96997,1501457600,995.96997
2003-08-01,990.31,1011.01001,960.84003,1008.01001,1229836600,1008.01001
2003-07-01,974.50,1015.40997,962.09998,990.31,1507327200,990.31
2003-06-02,963.59003,1015.33002,963.59003,974.50,1562219000,974.50
2003-05-01,916.91998,965.38,902.83002,963.59003,1554328500,963.59003
2003-04-01,848.17999,924.23999,847.84998,916.91998,1498005700,916.91998
2003-03-03,841.15002,895.90002,788.90002,848.17999,1503596600,848.17999
2003-02-03,855.70001,864.64001,806.28998,841.15002,1400452600,841.15002
2003-01-02,879.82001,935.04999,840.34003,855.70001,1539433800,855.70001
2002-12-02,936.31,954.28003,869.45001,879.82001,1289625700,879.82001
2002-11-01,885.76001,941.82001,872.04999,936.31,1492221000,936.31
2002-10-01,815.28003,907.44,768.63,885.76001,1717287300,885.76001
2002-09-03,916.07001,924.02002,800.20001,815.28003,1472279000,815.28003
2002-08-01,911.62,965.00,833.44,916.07001,1374013600,916.07001
2002-07-01,989.82001,994.46002,775.67999,911.62,2012640000,911.62
2002-06-03,1067.14001,1070.73999,952.91998,989.82001,1604925500,989.82001
2002-05-01,1076.92004,1106.58997,1048.95996,1067.14001,1281036300,1067.14001
2002-04-01,1147.39001,1147.83997,1063.45996,1076.92004,1372613600,1076.92004
2002-03-01,1106.72998,1173.93994,1106.72998,1147.39001,1385540000,1147.39001
2002-02-01,1130.19995,1130.19995,1074.35999,1106.72998,1444200000,1106.72998
2002-01-02,1148.07996,1176.96997,1081.66003,1130.19995,1490628500,1130.19995
2001-12-03,1139.44995,1173.62,1114.53003,1148.07996,1303608500,1148.07996
2001-11-01,1059.78003,1163.38,1054.31006,1139.44995,1317790400,1139.44995
2001-10-01,1040.93994,1110.60999,1026.76001,1059.78003,1361033900,1059.78003
2001-09-04,1133.57996,1155.40002,944.75,1040.93994,1777119300,1040.93994
2001-08-01,1211.22998,1226.27002,1124.87,1133.57996,1055621700,1133.57996
2001-07-02,1224.42004,1239.78003,1165.54004,1211.22998,1186805200,1211.22998
2001-06-01,1255.81995,1286.62,1203.03003,1224.38,1265732800,1224.38
2001-05-01,1249.45996,1315.93005,1232.00,1255.81995,1170568100,1255.81995
2001-04-02,1160.32996,1269.30005,1091.98999,1249.45996,1333839500,1249.45996
2001-03-01,1239.93994,1267.42004,1081.18994,1160.32996,1322155000,1160.32996
2001-02-01,1366.01001,1376.38,1215.43994,1239.93994,1203668400,1239.93994
2001-01-02,1320.28003,1383.37,1274.62,1366.01001,1386909500,1366.01001
2000-12-01,1314.94995,1389.05005,1254.06995,1320.28003,1232315000,1320.28003
2000-11-01,1429.40002,1438.45996,1294.90002,1314.94995,1034230000,1314.94995
2000-10-02,1436.52002,1454.81995,1305.79004,1429.40002,1241718100,1429.40002
2000-09-01,1517.68005,1530.08997,1419.43994,1436.51001,1101770000,1436.51001
2000-08-01,1430.82996,1525.20996,1425.43005,1517.68005,931317300,1517.68005
2000-07-03,1454.59998,1517.31995,1413.89001,1430.82996,1002085000,1430.82996
2000-06-01,1420.59998,1488.93005,1420.59998,1454.59998,1054454500,1454.59998
2000-05-01,1452.43005,1481.51001,1361.08997,1420.59998,948127200,1420.59998
2000-04-03,1498.57996,1527.18994,1339.40002,1452.43005,1110055700,1452.43005
2000-03-01,1366.42004,1552.87,1346.62,1498.57996,1190591300,1498.57996
2000-02-01,1394.45996,1444.55005,1325.06995,1366.42004,1105815000,1366.42004
2000-01-03,1469.25,1478.00,1350.14001,1394.45996,1124410000,1394.45996
