Date,Open,High,Low,Close,Volume,Adj Close
2009-05-01,21.78,23.51,21.47,22.49,13499900,19.8564
2009-04-01,18.26,22.32,18.13,21.76,11598600,19.21188
2009-03-02,16.89,19.65,15.14,18.43,11302700,16.27183
2009-02-02,20.30,21.72,17.07,17.10,11802800,14.95335
2009-01-02,23.52,24.74,20.40,20.61,13561500,18.02272
2008-12-01,22.78,23.95,21.14,23.42,11138500,20.47997
2008-11-03,25.09,26.36,19.19,23.11,15858200,20.01441
2008-10-01,30.31,30.31,21.24,25.18,16702400,21.80714
2008-09-02,35.76,36.16,29.29,30.80,13676400,26.67434
2008-08-01,34.60,36.11,33.87,35.22,8302500,30.33648
2008-07-01,33.50,35.48,32.00,34.28,10087800,29.52682
2008-06-02,38.67,38.94,33.51,34.01,6918900,29.29426
2008-05-01,38.27,39.97,37.65,38.84,5453600,33.29858
2008-04-01,37.68,38.78,36.22,38.50,6312800,33.00709
2008-03-03,36.00,37.79,34.89,37.40,6770500,32.06403
2008-02-01,37.35,37.99,35.94,36.25,6754100,30.94153
2008-01-02,39.05,39.21,32.40,37.00,10255400,31.5817
2007-12-03,39.65,40.82,38.37,39.16,3595600,33.42539
2007-11-01,40.00,40.70,37.51,39.40,6120500,33.47006
2007-10-01,41.06,41.99,39.01,40.55,4813800,34.44698
2007-09-04,39.36,41.08,38.21,41.08,4793000,34.89721
2007-08-01,39.20,40.29,36.04,39.42,7082100,33.31862
2007-07-02,39.07,41.59,38.89,39.41,4866100,33.31017
2007-06-01,39.38,39.87,38.06,39.04,3807400,32.99744
2007-05-01,37.44,39.20,37.26,39.13,3141600,32.98854
2007-04-02,35.64,38.00,35.41,37.20,2869100,31.36145
2007-03-01,34.87,36.47,34.09,35.55,3419900,29.97042
2007-02-01,35.95,36.95,35.00,35.34,2498100,29.72905
2007-01-03,35.13,35.96,34.75,35.74,1985900,30.06554
2006-12-01,35.01,35.55,34.68,35.01,1059900,29.45144
2006-11-01,34.41,35.58,33.79,35.12,1419500,29.30706
2006-10-02,33.59,35.05,33.30,34.28,1816300,28.60609
2006-09-01,32.44,33.67,31.91,33.34,1670700,27.82168
2006-08-01,31.66,32.78,31.03,32.25,1671700,26.79852
2006-07-03,33.92,34.00,31.52,31.89,2243300,26.49937
2006-06-01,33.86,34.50,32.26,33.81,1760900,28.09482
2006-05-01,34.45,36.02,33.35,33.94,1601300,28.13096
2006-04-03,34.01,35.12,33.56,34.53,1180500,28.61998
2006-03-01,32.65,34.10,32.21,33.80,984400,28.01492
2006-02-01,31.41,32.97,31.25,32.49,868400,26.82833
2006-01-03,31.17,32.05,30.90,31.51,1186300,26.01911
2005-12-01,31.69,32.03,31.09,31.42,881100,25.94479
2005-11-01,29.85,31.80,29.48,31.46,670500,25.82265
2005-10-03,30.26,30.26,29.12,29.73,1850100,24.40265
2005-09-01,29.41,30.42,29.15,30.16,1089700,24.7556
2005-08-01,30.58,30.61,29.33,29.78,762700,24.34762
2005-07-01,29.60,30.76,28.83,30.50,848200,24.93628
2005-06-01,30.42,30.63,29.12,29.38,781100,24.02058
2005-05-02,29.49,30.78,28.96,30.25,1375300,24.67044
2005-04-01,30.51,30.65,28.80,29.32,955200,23.91198
2005-03-01,30.70,31.50,29.90,30.43,688400,24.81724
2005-02-01,30.30,30.85,29.81,30.55,452200,24.82812
2005-01-03,31.25,31.29,29.39,30.20,619500,24.54368
2004-12-01,30.60,31.45,30.25,31.07,498600,25.25073
2004-11-01,28.73,30.89,28.59,30.47,678900,24.63893
2004-10-01,28.20,29.00,27.50,28.67,862900,23.1834
2004-09-01,27.95,28.64,27.60,28.38,674000,22.9489
2004-08-02,27.76,28.05,26.55,27.88,696400,22.46594
2004-07-01,28.78,28.78,27.26,27.86,862600,22.44983
2004-06-01,26.90,28.78,26.85,28.66,624100,23.09447
2004-05-03,26.35,27.22,25.66,27.05,520700,21.75184
2004-04-01,26.53,27.45,26.40,26.40,795200,21.22915
2004-03-01,26.86,27.14,25.16,26.41,811000,21.23719
2004-02-02,26.83,27.90,25.84,26.83,575000,21.50019
2004-01-02,27.00,27.95,26.63,27.03,632700,21.66046
2003-12-01,25.40,27.05,25.30,26.76,442100,21.4441
2003-11-03,24.88,25.30,24.45,25.22,296600,20.11121
2003-10-01,23.40,24.88,23.35,24.73,219300,19.72047
2003-09-02,24.40,24.67,23.05,23.29,570200,18.57217
2003-08-01,23.15,24.40,22.38,24.03,519000,19.09447
2003-07-01,22.22,23.45,21.31,23.13,579300,18.37933
2003-06-02,22.20,23.59,21.53,22.39,251900,17.79131
2003-05-01,21.40,22.18,20.85,21.98,314900,17.42732
2003-04-01,19.45,21.40,19.20,21.40,186900,16.96746
2003-03-03,19.39,20.58,17.85,19.31,467800,15.31035
2003-02-03,19.68,19.77,18.35,19.18,110000,15.14938
2003-01-02,20.83,21.56,19.15,19.48,118000,15.38633
2002-12-02,21.85,22.09,20.16,20.59,191600,16.26307
2002-11-01,20.38,21.75,19.97,21.55,113500,16.92801
2002-10-01,19.64,21.08,17.75,20.48,200000,16.0875
2002-09-03,21.76,22.22,19.02,19.52,115800,15.3334
2002-08-01,22.43,23.34,20.50,22.15,47300,17.33368
2002-07-01,23.97,24.01,19.10,22.50,89700,17.60757
2002-06-03,25.60,25.60,22.70,23.85,91800,18.66403
2002-05-01,25.30,26.35,24.77,25.47,112400,19.8835
2002-04-01,26.98,27.75,24.65,25.36,219700,19.79762
2002-03-01,26.80,28.78,26.61,27.24,157700,21.26527
2002-02-01,25.94,27.25,24.12,26.60,541100,20.70511
2002-01-02,27.60,27.99,24.35,25.95,350900,20.19916
2001-12-03,26.37,28.12,26.05,27.70,354000,21.56134
2001-11-01,24.15,27.25,23.80,26.50,59400,20.62728
2001-10-01,23.70,25.75,23.17,24.09,28500,18.75136
2001-09-04,27.72,28.26,20.40,23.67,54700,18.42444
2001-08-01,29.10,29.74,27.33,27.85,25000,21.5874
2001-07-02,28.95,29.53,27.82,28.84,29500,22.35478
2001-06-01,30.90,31.49,28.81,28.90,50400,22.40129
2001-05-01,29.46,32.47,29.32,30.87,26600,23.87657
2001-04-02,26.59,30.24,25.24,29.63,18700,22.91749
2001-03-01,29.28,30.85,24.50,26.59,35400,20.56618
2001-02-01,31.30,31.34,28.89,29.49,42000,22.74441
2001-01-02,31.21875,31.6875,29.1875,31.37,62800,24.19438
2000-12-01,30.46875,32.65625,29.03125,31.25,65900,24.10182
2000-11-01,31.4375,31.53125,29.60938,30.1875,9500,23.18584
2000-10-02,30.28125,31.25,28.59375,31.25,35200,24.0019
2000-09-01,31.75,32.1875,29.34375,30.5625,58800,23.47386
2000-08-01,28.82812,31.9375,28.70312,31.5625,36200,24.17598
2000-07-03,28.40625,30.15625,28.15625,28.71875,28300,21.99775
2000-06-01,29.54688,30.1875,27.29688,28.28125,55200,21.66264
2000-05-01,29.73438,31.0625,28.67188,29.50,25500,22.54954
2000-04-03,29.3125,30.4375,27.59375,29.625,112600,22.64509
2000-03-01,25.70312,29.51562,24.90625,29.20312,199300,22.32261
2000-02-01,27.15625,27.29688,25.00,25.6875,67900,19.59488
2000-01-03,29.48438,29.625,26.26562,27.1875,82700,20.7391
