Date,Open,High,Low,Close,Volume,Adj Close
2009-04-01,20.86,28.49,20.51,27.27,2312300,27.27
2009-03-02,19.80,22.59,18.41,20.95,2215400,20.95
2009-02-02,21.39,23.92,19.14,20.00,1791200,20.00
2009-01-02,22.85,24.55,21.10,22.17,2939600,22.17
2008-12-01,24.16,24.82,20.49,22.86,2138800,22.86
2008-11-03,23.30,25.92,20.26,24.90,2488100,24.90
2008-10-01,23.96,26.12,17.75,24.82,3274600,24.82
2008-09-02,34.64,34.94,21.00,23.38,3693700,23.38
2008-08-01,28.90,35.85,27.98,34.11,1894100,34.11
2008-07-01,28.01,34.00,27.67,29.15,3193500,29.15
2008-06-02,30.00,32.60,28.26,28.42,2636900,28.42
2008-05-01,22.56,30.15,22.04,30.05,3417100,30.05
2008-04-01,18.52,24.42,17.70,22.63,3662500,22.63
2008-03-03,21.96,22.00,18.11,18.17,2407100,18.17
2008-02-01,23.96,25.21,20.37,22.16,2342700,22.16
2008-01-02,28.02,28.21,18.11,23.53,3674000,23.53
2007-12-03,26.80,30.84,26.28,28.52,1741300,28.52
2007-11-01,36.75,38.81,25.91,26.42,2396600,26.42
2007-10-01,37.07,44.55,32.94,36.03,2603100,36.03
2007-09-04,34.93,41.40,34.78,37.19,1782900,37.19
2007-08-01,86.59,88.83,34.32,34.97,3633300,34.97
2007-07-02,80.00,93.87,79.87,86.69,2395400,43.345
2007-06-01,81.36,86.48,76.61,80.60,1773500,40.30
2007-05-01,76.74,81.49,73.68,81.26,1948200,40.63
2007-04-02,66.06,80.50,64.43,76.78,3967400,38.39
2007-03-01,71.22,75.17,66.55,66.68,2084900,33.34
2007-02-01,71.41,78.69,70.50,72.62,1796400,36.31
2007-01-03,73.42,80.85,70.40,71.41,2774400,35.705
2006-12-01,73.79,78.55,71.66,74.21,1570900,37.105
2006-11-01,66.07,76.50,63.28,74.81,2114200,37.405
2006-10-02,52.97,67.35,52.30,66.19,2082700,33.095
2006-09-01,50.40,55.89,47.72,53.72,1896300,26.86
2006-08-01,45.63,51.25,40.60,50.09,2019700,25.045
2006-07-03,52.76,60.85,40.55,46.34,2903600,23.17
2006-06-01,48.26,53.75,42.22,53.48,2287500,26.74
2006-05-01,58.06,59.85,44.30,48.52,3252300,24.26
2006-04-03,71.61,72.93,56.04,58.56,4502900,29.28
2006-03-01,67.80,74.00,63.00,72.49,2000600,36.245
2006-02-01,63.67,69.35,58.60,67.80,1770100,33.90
2006-01-03,57.71,65.80,56.20,64.61,3406000,32.305
2005-12-01,53.31,58.50,51.12,57.19,1638900,28.595
2005-11-01,51.70,56.98,51.50,52.98,1984200,26.49
2005-10-03,42.94,53.38,39.50,52.03,2890900,26.015
2005-09-01,41.20,45.85,41.12,43.47,1762500,21.735
2005-08-01,42.39,42.64,35.34,41.29,2530900,20.645
2005-07-01,46.44,51.25,40.21,42.18,3664300,21.09
2005-06-01,51.00,54.01,43.82,47.27,2921700,23.635
2005-05-02,42.57,52.49,41.55,51.21,2177900,25.605
2005-04-01,50.77,52.08,41.30,42.78,3055700,21.39
2005-03-01,55.23,59.12,48.76,50.49,3190400,25.245
2005-02-01,47.76,56.56,46.14,55.09,3115300,27.545
2005-01-03,48.87,50.99,41.25,47.94,3474200,23.97
2004-12-01,43.80,49.79,41.03,48.72,2125900,24.36
2004-11-01,39.52,44.50,38.12,43.05,2689400,21.525
2004-10-01,30.71,41.20,30.47,39.95,2688000,19.975
2004-09-01,24.50,31.28,24.30,30.46,1844700,15.23
2004-08-02,26.05,26.15,21.62,24.57,1585600,12.285
2004-07-01,26.29,27.19,21.40,26.19,2471100,13.095
2004-06-01,29.70,30.75,21.85,26.48,2911300,13.24
2004-05-03,25.51,30.29,25.06,29.68,1639100,14.84
2004-04-01,34.13,35.60,25.25,25.49,1969200,12.745
2004-03-01,33.40,35.42,27.14,33.82,2974200,16.91
2004-02-02,32.50,38.25,30.15,33.00,2717000,16.50
2004-01-02,25.15,39.21,25.13,34.00,2689600,17.00
2003-12-01,26.13,26.75,21.79,25.10,1027000,12.55
2003-11-03,25.13,26.55,23.30,25.82,1625000,12.91
2003-10-01,19.28,27.45,19.25,25.01,1494900,12.505
2003-09-02,20.01,21.85,18.04,19.24,1437100,9.62
2003-08-01,18.75,20.25,16.60,19.61,822100,9.805
2003-07-01,16.85,19.24,16.20,18.75,1220300,9.375
2003-06-02,17.45,18.86,15.86,16.62,1235400,8.31
2003-05-01,13.71,17.72,13.30,17.32,1108200,8.66
2003-04-01,12.99,14.32,12.15,13.78,998600,6.89
2003-03-03,14.10,15.50,11.39,12.63,1332600,6.315
2003-02-03,13.01,14.44,12.62,13.97,775100,6.985
2003-01-02,10.75,14.69,10.70,12.96,894600,6.48
2002-12-02,14.24,15.15,10.26,10.74,963000,5.37
2002-11-01,9.18,14.63,9.06,14.02,1367500,7.01
2002-10-01,7.75,10.72,6.40,9.39,928200,4.695
2002-09-03,12.25,12.30,7.32,7.55,1026000,3.775
2002-08-01,12.39,15.48,9.99,12.50,894900,6.25
2002-07-01,9.87,12.98,7.13,12.52,1146000,6.26
2002-06-03,11.65,12.78,7.31,9.78,994700,4.89
2002-05-01,13.09,14.17,10.65,11.81,1237200,5.905
2002-04-01,22.86,23.86,11.26,13.02,3776200,6.51
2002-03-01,22.14,27.23,20.73,23.24,3535400,11.62
2002-02-01,23.15,25.81,18.41,21.85,3089700,10.925
2002-01-02,21.29,25.56,17.78,23.38,3326200,11.69
2001-12-03,21.76,28.73,19.84,21.54,2448100,10.77
2001-11-01,15.05,24.34,15.05,22.33,1824200,11.165
2001-10-01,9.01,17.48,7.00,15.09,1369700,7.545
2001-09-04,15.55,15.75,8.51,9.28,1001000,4.64
2001-08-01,14.66,17.50,11.35,15.82,770900,7.91
2001-07-02,18.15,18.50,12.77,14.61,1488100,7.305
2001-06-01,11.10,19.20,10.30,17.57,1861300,8.785
2001-05-01,7.21,14.20,7.15,11.23,957000,5.615
2001-04-02,5.6875,9.17,3.75,7.49,728600,3.745
2001-03-01,6.625,8.1875,5.00,5.34376,780500,2.67188
2001-02-01,16.25,16.875,6.6875,6.96876,879600,3.48438
2001-01-02,9.4375,17.8125,9.4375,17.00,2510200,8.50
2000-12-01,25.50,30.6875,9.50,9.50,2819500,4.75
2000-11-01,31.3125,40.9375,23.125,24.875,1619700,12.4375
2000-10-02,34.8125,35.00,22.375,31.00,2345000,15.50
2000-09-01,61.25,61.50,33.00,34.00,2584300,17.00
2000-08-01,45.50,60.00,40.50,58.00,1499400,29.00
2000-07-03,54.50,56.50,38.25,45.1875,2378900,22.59375
2000-06-01,33.0625,57.75,32.875,54.5625,2181200,27.28125
2000-05-01,47.6875,48.25,28.375,32.25,2944900,16.125
2000-04-03,67.50,76.50,37.00,46.6875,2825500,23.34375
2000-03-01,91.5625,119.00,62.125,67.75,2383400,33.875
2000-02-01,95.9375,106.75,89.00,90.00,1957800,45.00
2000-01-03,121.25,142.125,85.75,94.00,1884600,47.00
