Date,Open,High,Low,Close,Volume,Adj Close
2009-10-01,27.40,28.77,26.46,26.82,6638400,24.69608
2009-09-01,26.02,28.09,25.40,27.47,6364800,25.2946
2009-08-03,25.58,26.92,24.94,26.16,6198300,24.01033
2009-07-01,23.25,25.52,21.70,25.27,7048300,23.19347
2009-06-01,23.54,24.72,22.21,23.08,8692900,21.18343
2009-05-01,23.41,24.60,22.11,23.12,9134000,21.12988
2009-04-01,20.02,23.87,19.11,23.29,7610000,21.28525
2009-03-02,17.41,20.68,15.85,19.65,8176000,17.95857
2009-02-02,18.87,20.34,17.26,17.53,7962300,15.93518
2009-01-02,21.62,23.10,19.09,19.28,8063200,17.52598
2008-12-01,19.98,22.30,18.70,21.57,7662900,19.60764
2008-11-03,22.67,23.58,16.12,20.49,8872700,18.48542
2008-10-01,28.85,28.85,18.52,22.98,9221000,20.73182
2008-09-02,31.15,34.50,26.79,27.90,9135800,25.17048
2008-08-01,28.61,31.94,27.97,30.50,7066700,27.41949
2008-07-01,27.99,29.85,25.93,28.53,7744700,25.64846
2008-06-02,32.23,32.64,28.21,28.48,5649300,25.60351
2008-05-01,32.23,33.76,31.59,32.31,4263900,28.94174
2008-04-01,31.14,32.88,30.49,31.45,5173500,28.17139
2008-03-03,31.19,32.56,29.11,30.72,7088600,27.51749
2008-02-01,32.58,33.14,31.00,31.32,6621100,28.01803
2008-01-02,32.99,32.99,27.91,32.58,8179100,29.14519
2007-12-03,34.87,35.11,32.48,32.70,3059000,29.25254
2007-11-01,36.45,36.51,32.63,34.65,4254200,30.77695
2007-10-01,36.85,38.25,35.22,36.65,4349200,32.5534
2007-09-04,37.03,39.09,35.54,36.83,4101600,32.71328
2007-08-01,37.01,37.71,34.24,37.23,4342600,33.00361
2007-07-02,39.40,40.70,36.94,37.00,3053500,32.79972
2007-06-01,40.26,40.43,38.79,39.33,2537800,34.86522
2007-05-01,38.88,40.23,37.83,40.10,1935700,35.48512
2007-04-02,38.09,39.84,37.91,38.93,1500900,34.44977
2007-03-01,38.24,38.81,36.86,38.03,1661700,33.65335
2007-02-01,39.47,40.21,37.68,38.28,1698000,33.81318
2007-01-03,38.57,39.72,38.03,39.46,1337100,34.85549
2006-12-01,37.64,38.78,37.35,38.36,1115100,33.88385
2006-11-01,37.27,38.23,36.43,37.68,1921100,33.16467
2006-10-02,34.93,37.47,34.91,37.21,1759000,32.75099
2006-09-01,32.99,35.41,32.72,34.95,1814400,30.76181
2006-08-01,32.23,33.21,31.56,32.92,1505300,28.91945
2006-07-03,33.51,33.51,31.13,32.28,1020300,28.35722
2006-06-01,33.60,34.15,32.41,33.39,935500,29.33233
2006-05-01,34.08,34.82,32.96,33.52,940700,29.38375
2006-04-03,33.81,34.37,33.29,34.09,778300,29.88342
2006-03-01,33.52,34.09,33.01,33.66,882200,29.50648
2006-02-01,33.17,33.84,32.85,33.47,676300,29.33388
2006-01-03,32.50,34.13,32.25,33.23,886200,29.12353
2005-12-01,33.25,33.89,32.63,32.65,1058200,28.61521
2005-11-01,31.88,34.27,31.76,33.10,1254700,28.86222
2005-10-03,32.60,32.65,30.74,31.83,1663600,27.75482
2005-09-01,33.55,33.95,31.60,32.49,1967900,28.33032
2005-08-01,34.70,34.82,33.01,33.50,863600,29.15906
2005-07-01,32.95,35.03,32.45,34.64,433800,30.15133
2005-06-01,33.10,33.88,32.68,32.78,343400,28.53235
2005-05-02,31.92,33.18,31.04,32.97,481700,28.65588
2005-04-01,33.30,33.47,30.62,31.05,633100,26.98711
2005-03-01,33.60,34.40,32.71,33.16,533000,28.82102
2005-02-01,33.82,34.36,33.33,33.60,330200,29.1618
2005-01-03,35.45,35.55,33.23,33.78,292400,29.31802
2004-12-01,33.95,35.46,33.93,35.29,406800,30.62857
2004-11-01,32.48,34.51,32.38,33.82,621000,29.26162
2004-10-01,31.21,32.59,31.06,32.46,560000,28.08493
2004-09-01,30.30,31.55,30.30,31.20,600900,26.99475
2004-08-02,30.43,30.69,28.90,30.37,378500,26.23813
2004-07-01,31.70,31.71,29.74,30.43,266600,26.28997
2004-06-01,31.45,32.18,31.32,31.63,305000,27.3267
2004-05-03,31.35,31.77,29.73,31.59,462600,27.25626
2004-04-01,31.88,32.54,31.27,31.39,240600,27.0837
2004-03-01,32.08,32.58,30.55,31.75,234300,27.39431
2004-02-02,31.30,32.34,30.87,31.99,148700,27.56442
2004-01-02,31.62,32.34,30.96,31.31,138300,26.97849
2003-12-01,30.60,31.57,29.64,31.49,125100,27.13359
2003-11-03,30.30,30.62,29.09,30.36,144200,26.08869
2003-10-01,27.82,30.30,27.82,30.09,267400,25.85667
2003-09-02,29.25,29.52,27.38,27.58,135400,23.6998
2003-08-01,27.65,29.10,26.80,29.00,218800,24.88748
2003-07-01,26.85,28.44,26.57,27.59,162200,23.67744
2003-06-02,27.05,28.26,26.68,27.09,304300,23.24834
2003-05-01,25.39,26.77,24.84,26.74,225500,22.91613
2003-04-01,22.73,25.65,22.61,25.39,288900,21.75918
2003-03-03,22.40,24.28,20.65,22.73,380700,19.47956
2003-02-03,22.35,22.66,20.97,22.24,76200,19.03215
2003-01-02,23.33,24.62,22.00,22.34,149400,19.11773
