Date,Open,High,Low,Close,Volume,Adj Close
2001-06-01,14.18,14.70,10.18,13.25,243200,12.13667
2001-05-01,12.25,15.81,11.58,13.90,315900,12.73205
2001-04-02,8.50,13.70,8.0625,12.19,439100,11.16573
2001-03-01,8.3125,9.75,6.375,7.46875,264400,6.84119
2001-02-01,12.875,13.6875,8.25,8.4375,363300,7.72854
2001-01-02,5.50,14.5625,5.00,13.00,767600,11.90767
2000-12-01,6.25,7.78125,4.50,5.40625,881200,4.95199
2000-11-01,10.84375,11.0625,5.25,6.03125,574200,5.52447
2000-10-02,13.9375,14.50,8.50,10.9375,574500,10.01848
2000-09-01,17.9375,19.00,12.00,14.00,441200,12.82365
2000-08-01,18.125,18.8125,15.625,17.875,331200,16.37305
2000-07-03,16.375,25.00,16.0625,18.00,689500,16.48755
2000-06-01,16.0625,20.00,15.875,16.5625,417500,15.17084
2000-05-01,21.4375,27.5625,14.00,16.0625,789200,14.71285
2000-04-03,24.00,24.25,12.9375,20.6875,971600,18.94923
2000-03-01,32.6875,37.875,20.625,25.00,798600,22.89937
2000-02-01,28.50,46.50,27.50,31.9375,1449700,29.25395
2000-01-03,79.00,80.00,25.00,29.00,3237400,26.56327
