Date,Open,High,Low,Close,Volume,Adj Close
2010-08-02,54.85,56.31,50.33,51.20,15331700,46.85904
2010-07-01,49.85,54.72,48.56,53.84,15947800,49.27521
2010-06-01,52.17,56.70,49.57,49.68,23192500,45.46791
2010-05-03,60.17,61.07,50.15,53.05,33053500,48.33181
2010-04-01,58.09,62.30,58.04,59.91,21527800,54.5817
2010-03-01,56.40,59.42,55.72,57.52,18190500,52.40426
2010-02-01,55.15,57.56,52.67,56.14,23924500,50.96853
2010-01-04,57.92,60.87,54.22,54.50,22616300,49.47961
2009-12-01,57.58,58.26,54.17,57.01,15025100,51.75839
2009-11-02,55.64,59.13,54.69,56.82,20380600,51.30666
2009-10-01,53.90,60.56,51.34,55.25,23530800,49.889
2009-09-01,51.02,56.28,49.91,53.92,19440100,48.68805
2009-08-03,51.49,53.46,48.74,51.17,17479200,46.00053
2009-07-01,48.58,51.67,43.66,50.62,22905500,45.50609
2009-06-01,52.68,57.71,46.31,48.05,24395400,43.19572
2009-05-01,45.96,52.35,45.74,51.68,23725600,46.2228
2009-04-01,41.50,47.75,41.47,45.78,23506800,40.94582
2009-03-02,40.19,46.65,37.40,42.46,39505300,37.97639
2009-02-02,45.94,50.77,40.28,41.13,42044800,36.59874
2009-01-02,48.20,53.19,43.96,46.92,44413900,41.75085
2008-12-01,48.25,50.79,40.53,47.77,36416900,42.50721
2008-11-03,50.60,53.30,39.82,50.28,46902400,44.50978
2008-10-01,62.70,69.92,38.84,51.40,61621900,45.50125
2008-09-02,72.10,78.10,59.13,63.30,49934300,56.03559
2008-08-01,74.45,76.91,68.35,74.65,35521900,65.87064
2008-07-01,88.17,90.16,71.85,74.40,40153300,65.65004
2008-06-02,85.58,89.72,83.39,88.48,31791600,78.07413
2008-05-01,80.72,91.42,78.43,86.00,28202900,75.68591
2008-04-01,73.80,85.29,73.35,81.75,22310000,71.94562
2008-03-03,76.10,77.73,68.85,74.06,27829800,65.17789
2008-02-01,70.52,79.02,66.93,76.05,23357600,66.73705
2008-01-02,79.95,80.75,62.97,69.60,30262900,61.07691
2007-12-03,72.88,80.60,72.88,79.35,17489600,69.63294
2007-11-01,75.57,77.75,69.61,73.47,25127600,64.30745
2007-10-01,74.75,78.50,72.67,76.70,22412900,67.13462
2007-09-04,69.60,76.30,68.78,74.80,19211100,65.47158
2007-08-01,68.67,70.30,62.73,69.83,27515500,60.961
2007-07-02,69.11,74.73,68.11,69.00,25836900,60.23641
2007-06-01,68.64,71.45,66.79,68.99,20173400,60.22768
2007-05-01,63.44,69.07,62.98,68.30,21434800,59.45268
2007-04-02,60.26,64.75,60.19,63.37,18557500,55.16129
2007-03-01,56.32,61.16,54.94,60.28,26915800,52.47156
2007-02-01,58.10,59.53,56.45,56.95,23663400,49.41082
2007-01-03,58.31,58.39,53.89,58.09,33896400,50.3999
2006-12-01,60.11,62.13,58.19,58.63,18527100,50.86842
2006-11-01,55.62,60.83,54.72,60.51,22732800,52.3431
2006-10-02,53.22,57.45,50.20,55.73,27117600,48.20825
2006-09-01,56.00,57.27,50.17,53.45,26706900,46.23597
2006-08-01,58.54,59.88,55.54,55.67,16263600,47.99195
2006-07-03,57.05,58.98,54.25,58.65,19167300,50.56096
2006-06-01,55.00,57.18,50.01,56.75,31272200,48.923
2006-05-01,57.55,60.15,52.15,55.55,26263500,47.71197
2006-04-03,54.75,59.85,54.25,57.14,23342800,49.07763
2006-03-01,52.74,55.70,50.55,54.40,23342600,46.72424
2006-02-01,57.49,58.07,51.09,52.34,30428800,44.82209
2006-01-03,50.63,58.28,50.63,57.66,23141900,49.37795
2005-12-01,49.95,53.19,49.46,50.31,17833200,43.08368
2005-11-01,48.56,51.34,46.73,49.55,20936800,42.32207
2005-10-03,54.05,54.30,44.94,48.82,29530500,41.69855
2005-09-01,51.30,54.65,50.44,53.67,15117100,45.84108
2005-08-01,47.82,50.89,46.87,50.64,14081400,43.12977
2005-07-01,44.51,48.48,44.51,47.60,14623300,40.54062
2005-06-01,41.92,46.15,41.81,44.45,13636000,37.85779
2005-05-02,40.49,42.09,37.94,41.68,15572300,35.38799
2005-04-01,43.43,44.48,39.41,40.55,18141900,34.42857
2005-03-01,43.75,45.14,40.78,42.87,12040300,36.39834
2005-02-01,37.76,44.75,37.71,43.85,5249600,37.10684
2005-01-03,36.10,37.71,34.54,37.55,4139800,31.77564
2004-12-01,37.40,37.53,34.76,36.32,3267000,30.73479
2004-11-01,35.35,37.90,34.32,37.51,3861600,31.62689
2004-10-01,35.05,36.83,34.35,35.14,3361400,29.62861
2004-09-01,32.00,35.28,31.96,34.93,2321900,29.45155
2004-08-02,32.50,32.85,30.56,31.95,2270200,26.83195
2004-07-01,31.60,32.73,31.31,32.45,1232200,27.25185
2004-06-01,30.03,31.99,29.54,31.48,2005700,26.43723
2004-05-03,29.93,30.80,28.65,29.75,1967300,24.88526
2004-04-01,29.39,31.04,28.91,29.84,1296000,24.96054
2004-03-01,29.87,30.48,28.01,29.34,1080500,24.5423
2004-02-02,28.24,29.75,27.52,29.65,772000,24.69669
2004-01-02,27.81,29.11,27.40,28.17,1105100,23.46393
2003-12-01,24.59,28.00,24.50,27.55,697800,22.94751
2003-11-03,24.32,24.71,23.90,24.47,260300,20.29094
2003-10-01,24.00,25.08,23.76,24.28,291600,20.13338
2003-09-02,24.61,25.05,23.75,24.05,256700,19.94267
2003-08-01,23.25,24.70,22.73,24.68,393700,20.36253
2003-07-01,23.89,24.11,22.92,23.20,338900,19.14144
2003-06-02,24.60,25.80,24.05,24.05,354000,19.84274
2003-05-01,22.32,24.64,21.98,24.48,578000,20.10087
2003-04-01,22.35,22.78,21.81,22.13,476400,18.17126
2003-03-03,22.36,22.85,21.45,22.32,729000,18.32727
2003-02-03,21.80,22.83,21.06,22.41,450200,18.30492
2003-01-02,22.45,23.07,20.46,21.77,424000,17.78215
2002-12-02,22.53,23.38,21.95,22.33,335200,18.23957
2002-11-01,21.55,22.56,20.80,22.44,202400,18.23615
2002-10-01,21.20,22.86,20.19,21.55,358800,17.51288
2002-09-03,22.40,23.26,20.51,21.16,233200,17.19594
2002-08-01,22.18,23.99,20.12,22.91,240700,18.51725
2002-07-01,26.26,26.35,19.38,22.57,607900,18.24244
2002-06-03,27.25,27.25,25.25,26.20,228400,21.17643
2002-05-01,27.65,28.50,26.78,27.36,281300,21.98153
2002-04-01,29.05,29.52,27.03,27.85,411600,22.37521
2002-03-01,26.98,29.25,26.72,28.89,443900,23.21076
2002-02-01,25.77,27.00,24.83,26.63,637900,21.32314
2002-01-02,26.70,28.00,23.20,25.75,302600,20.61851
2001-12-03,25.23,27.22,24.70,26.70,350800,21.3792
2001-11-01,26.79,27.53,24.00,25.36,1198800,20.2229
2001-10-01,25.60,28.90,25.03,26.86,514700,21.41905
2001-09-04,28.74,29.32,23.75,25.82,786600,20.58972
2001-08-01,30.35,30.48,28.50,28.73,251900,22.78211
2001-07-02,30.20,30.72,28.25,30.00,251300,23.78919
2001-06-01,33.50,34.03,29.84,30.35,341200,24.06673
2001-05-01,33.58,34.90,31.81,33.55,430000,26.47987
2001-04-02,30.50,34.24,29.05,33.87,246400,26.73243
2001-03-01,31.85,34.35,29.45,30.70,316300,24.23046
2001-02-01,32.13,34.04,31.55,31.74,244000,24.97555
2001-01-02,33.75,34.10938,30.1875,32.13,199500,25.28243
2000-12-01,30.25,33.9375,30.125,33.1875,263200,26.11456
2000-11-01,32.125,33.125,29.90625,30.20312,415700,23.69537
2000-10-02,32.9375,34.75,30.875,31.875,691900,25.00702
2000-09-01,32.28125,34.46875,31.00,32.76562,892000,25.70574
2000-08-01,29.4375,33.375,29.4375,32.375,173100,25.28995
2000-07-03,30.1875,31.04688,28.28125,29.1875,223600,22.80001
2000-06-01,32.15625,32.50,30.09375,30.34375,213200,23.70322
2000-05-01,29.1875,32.3125,29.00,32.26562,239200,25.0832
2000-04-03,29.50,30.15625,27.51562,28.875,309000,22.44734
2000-03-01,26.01562,30.21875,25.9375,29.3125,401500,22.78746
2000-02-01,27.3125,27.60938,24.625,26.15625,214600,20.2656
2000-01-03,27.3125,29.46875,25.875,27.3125,300200,21.16145
