Date,Open,High,Low,Close,Volume,Adj Close
2011-11-01,25.40,26.54,24.01,25.62,9298000,24.06461
2011-10-03,23.41,26.56,22.60,26.01,11468800,24.43093
2011-09-01,24.49,25.29,23.00,23.60,18055000,22.16724
2011-08-01,26.14,26.21,22.47,24.44,25918900,22.86923
2011-07-01,25.73,26.88,25.54,25.81,10426300,24.15118
2011-06-01,26.39,26.48,24.34,25.70,11487700,24.04825
2011-05-02,26.86,26.89,25.64,26.46,13553500,24.66065
2011-04-01,26.18,26.79,25.20,26.74,8652200,24.92161
2011-03-01,26.61,26.66,24.52,26.06,11284600,24.28785
2011-02-01,26.18,27.09,25.83,26.56,9732000,24.67048
2011-01-03,25.38,26.52,25.38,25.99,11972200,24.14103
2010-12-01,24.30,25.34,24.24,25.19,6499500,23.39794
2010-11-01,24.47,25.28,23.74,23.95,10084300,22.16646
2010-10-01,23.18,24.45,22.68,24.35,12210400,22.53667
2010-09-01,20.97,23.37,20.93,23.02,11164500,21.30571
2010-08-02,22.18,22.47,20.58,20.69,12606100,19.08026
2010-07-01,20.41,22.45,20.01,21.92,12043400,20.21456
2010-06-01,21.54,22.62,20.34,20.40,12750700,18.81282
2010-05-03,23.46,23.80,20.64,21.64,18296400,19.88599
2010-04-01,23.16,24.16,22.90,23.39,10074600,21.49415
2010-03-01,21.80,23.38,21.76,23.10,7760300,21.22766
2010-02-01,21.06,21.94,20.71,21.69,13410100,19.86868
2010-01-04,23.14,23.30,20.86,20.96,17183500,19.19998
2009-12-01,21.92,23.18,21.88,22.93,6829800,21.00456
2009-11-02,20.63,22.24,20.46,21.75,7577600,19.85236
2009-10-01,20.77,21.70,20.09,20.61,9395200,18.81182
2009-09-01,19.94,21.24,19.51,20.87,8718200,19.04914
2009-08-03,19.95,20.57,19.20,20.02,7259500,18.20578
2009-07-01,18.33,20.06,17.15,19.70,10190100,17.91478
2009-06-01,17.89,18.63,17.53,18.21,7625800,16.5598
2009-05-01,17.31,17.89,16.62,17.65,7299400,15.97824
2009-04-01,15.44,17.67,15.40,17.25,8677700,15.61613
2009-03-02,13.94,16.21,13.08,15.62,9067400,14.14052
2009-02-02,14.60,16.14,13.83,14.12,8227100,12.71847
2009-01-02,15.50,16.45,14.30,14.68,7296300,13.22289
2008-12-01,14.97,16.08,14.02,15.41,8048500,13.88043
2008-11-03,16.69,17.45,12.94,15.25,10857700,13.66321
2008-10-01,19.68,19.77,14.29,16.65,18338800,14.91753
2008-09-02,23.27,23.33,18.96,19.85,13469600,17.78457
2008-08-01,22.48,23.83,21.96,22.75,6087400,20.31314
2008-07-01,22.64,22.98,21.58,22.35,8095400,19.95599
2008-06-02,25.28,25.51,22.64,22.91,5191600,20.456
2008-05-01,24.17,25.69,24.14,25.35,4042600,22.57024
2008-04-01,22.92,24.57,22.31,23.80,4422100,21.1902
2008-03-03,22.18,23.30,21.11,22.40,5728400,19.94372
2008-02-01,23.58,23.69,21.86,22.15,3948400,19.71579
2008-01-02,26.65,26.72,19.76,23.25,5408800,20.69491
2007-12-03,26.34,27.63,25.80,26.66,2500000,23.73016
2007-11-01,28.60,28.60,25.19,26.26,5326300,23.26684
2007-10-01,27.17,28.52,26.86,28.40,4003000,25.16292
2007-09-04,26.08,27.37,25.56,26.97,3175500,23.89591
2007-08-01,25.57,26.40,23.90,26.04,3662600,23.0259
2007-07-02,25.68,27.02,25.43,25.55,2111100,22.59261
2007-06-01,25.77,25.95,24.93,25.60,1666800,22.63682
2007-05-01,24.49,25.70,24.34,25.65,2392100,22.66512
2007-04-02,23.39,24.71,23.25,24.42,1468200,21.57826
2007-03-01,22.73,23.72,22.39,23.32,2175000,20.60626
2007-02-01,23.76,24.08,22.78,23.09,2150400,20.40303
2007-01-03,23.36,24.06,23.09,23.73,2860900,20.96855
2006-12-01,23.40,23.74,22.98,23.26,1517100,20.55324
2006-11-01,23.00,23.83,22.51,23.52,2237900,20.66455
2006-10-02,21.95,23.08,21.21,22.87,2584900,20.09347
2006-09-01,21.32,22.26,20.83,22.00,2648800,19.32909
2006-08-01,19.72,21.35,19.41,21.19,1483700,18.57966
2006-07-03,20.29,20.50,18.85,19.80,1572900,17.36089
2006-06-01,20.42,20.93,19.52,20.33,1604100,17.8256
2006-05-01,21.96,22.03,20.20,20.43,2023700,17.91328
2006-04-03,22.29,22.62,21.79,21.85,2114300,19.15836
2006-03-01,21.76,22.43,21.57,22.14,1557500,19.41263
2006-02-01,21.48,22.09,21.12,21.65,2008900,18.98299
2006-01-03,21.00,22.62,20.84,21.60,2592600,18.93915
2005-12-01,21.90,22.14,20.87,20.90,1404400,18.32538
2005-11-01,20.38,22.00,20.28,21.71,1640400,18.90607
2005-10-03,20.85,21.04,19.50,20.42,1307900,17.78268
2005-09-01,20.86,21.23,20.36,20.90,995000,18.20069
2005-08-01,21.13,21.43,20.24,20.85,1056700,18.15715
2005-07-01,20.04,21.27,19.82,21.05,1234500,18.33131
2005-06-01,20.20,20.60,19.80,19.92,824000,17.34726
2005-05-02,18.96,20.40,18.80,20.18,725300,17.57368
2005-04-01,19.50,19.78,18.46,18.87,768900,16.43287
2005-03-01,20.10,20.44,19.10,19.56,697500,17.03375
2005-02-01,20.00,20.45,19.60,19.95,793900,17.37338
2005-01-03,21.27,21.30,19.53,19.92,1162300,17.34726
2004-12-01,21.10,21.88,20.81,21.11,760800,18.38357
2004-11-01,20.05,21.42,19.95,20.98,861900,17.91481
2004-10-01,19.23,20.09,19.23,19.96,674500,17.04384
2004-09-01,18.57,19.50,18.51,19.12,404700,16.32656
2004-08-02,19.31,19.55,17.86,18.58,585000,15.86546
2004-07-01,20.65,20.65,18.79,19.44,534100,16.59981
2004-06-01,19.91,20.77,19.74,20.70,525400,17.67572
2004-05-03,19.52,20.15,19.08,20.15,449900,17.20608
2004-04-01,20.28,21.10,19.39,19.39,514900,16.55711
2004-03-01,20.74,21.22,19.26,20.16,704000,17.21462
2004-02-02,21.35,21.56,20.42,20.71,710800,17.68426
2004-01-02,20.46,22.24,20.38,21.25,991600,18.14537
2003-12-01,20.00,20.53,19.38,20.38,502200,17.40247
2003-11-03,19.78,20.29,19.11,19.90,360100,16.8734
2003-10-01,18.42,19.95,18.30,19.62,464500,16.63599
2003-09-02,18.65,19.62,18.21,18.28,439700,15.49979
2003-08-01,17.57,18.64,16.90,18.44,420100,15.63545
2003-07-01,16.91,18.45,16.77,17.60,695200,14.92321
2003-06-02,17.00,17.90,16.73,17.07,982700,14.47382
2003-05-01,15.57,17.03,15.46,16.95,955200,14.37207
2003-04-01,14.35,15.94,14.33,15.61,845300,13.23587
2003-03-03,14.55,15.61,13.42,14.30,1013300,12.12511
2003-02-03,14.43,14.95,13.75,14.52,722100,12.31165
2003-01-02,14.90,16.90,14.13,14.45,1321100,12.25229
2002-12-02,17.60,17.80,14.72,14.80,1703800,12.54906
2002-11-01,14.60,17.30,14.44,17.10,1369200,14.46022
2002-10-01,11.94,15.05,11.40,14.76,1429100,12.48145
2002-09-03,13.85,14.70,11.72,11.83,1064400,10.00377
2002-08-01,14.17,15.84,12.76,14.20,872700,12.0079
2002-07-01,15.78,16.30,12.90,14.32,1029500,12.10938
2002-06-03,18.27,18.42,14.50,15.82,815100,13.37782
2002-05-01,18.95,20.13,17.27,18.26,1187300,15.44115
2002-04-01,21.52,22.05,18.55,19.05,973200,16.10919
2002-03-01,20.92,23.56,20.90,21.67,1086700,18.32474
2002-02-01,23.55,23.81,20.07,20.65,1309700,17.4622
2002-01-02,24.40,26.32,22.44,23.74,1952200,20.07519
2001-12-03,24.25,26.30,23.85,24.00,2255700,20.29505
2001-11-01,21.50,25.15,21.12,24.54,2077200,20.75169
2001-10-01,19.15,22.87,18.67,21.35,1112700,18.05414
2001-09-04,22.51,23.50,17.62,19.25,1182900,16.27832
2001-08-01,26.70,27.50,22.57,23.02,401200,19.46633
2001-07-02,27.90,28.51,25.05,26.22,487700,22.17234
2001-06-01,27.90,29.69,25.48,28.17,408000,23.82131
2001-05-01,28.80,31.19,27.17,27.63,830900,23.36467
2001-04-02,24.95,32.00,21.85,28.81,1131900,24.36251
2001-03-01,27.65,30.21,24.30,24.80,971200,20.97155
2001-02-01,37.42,37.65,27.59,28.01,957800,23.68601
2001-01-02,31.4375,39.0625,29.14062,37.30,944600,31.54189
2000-12-01,35.75,39.375,29.625,31.3125,1731400,26.47869
2000-11-01,43.25,44.65625,33.76562,34.75,545700,29.38554
2000-10-02,47.0625,47.4375,39.50,43.71875,479800,36.96976
2000-09-01,57.03125,57.1875,46.3125,46.375,353600,39.21595
2000-08-01,51.25,56.65625,48.84375,56.53125,190500,47.80435
2000-07-03,54.0625,57.75,49.84375,51.3125,250000,43.39124
2000-06-01,50.25,56.98438,49.9375,54.1875,350700,45.82241
2000-05-01,55.8125,56.25,44.6875,49.28125,485500,41.67356
2000-04-03,59.8125,60.75,47.25,55.00,1037600,46.50949
2000-03-01,56.00,65.4375,55.875,60.5625,1115300,51.21329
2000-02-01,50.51562,56.50,50.03125,55.875,740900,47.24941
2000-01-03,55.625,55.625,47.875,50.5625,1365900,42.75702
